app_name,block_externalId,board_name,channel,cluster_externalId,completedDate,district_externalId,ecm_marked_na,entity_externalId,entity_id,entity_name,entity_type,organisation_id,organisation_name,parent_channel,private_program,program_externalId,program_id,program_name,role_title,school_externalId,solution_externalId,solution_id,solution_name,solution_type,state_externalId,status,submission_id,updatedAt,user_id,state_name,district_name,block_name,school_name
diksha,966c3be4-c125-467d-aaff-1eb1cd525923,CBSE,0126796199493140480,"",2021-12-07T04:21:09.196+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275629919314739239019,MPPS RAMANAHALLI,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,28226200402,62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61aed7c419c32c0007df6974,2021-12-07T04:21:09.198+05:30,5145c0a9-2143-4e25-a0d3-ff55da8639da,Andhra Pradesh,ANANTAPUR,AGALI,""
diksha,966c3be4-c125-467d-aaff-1eb1cd525923,CBSE,0126796199493140480,"",2021-12-07T08:38:39.962+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275629919314739239019,MPPS RAMANAHALLI,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,28226200402,62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61af1d7b19c32c0007df6e6e,2021-12-07T08:38:39.965+05:30,5145c0a9-2143-4e25-a0d3-ff55da8639da,Andhra Pradesh,ANANTAPUR,AGALI,""
diksha,966c3be4-c125-467d-aaff-1eb1cd525923,CBSE,0126796199493140480,"",2021-12-07T08:39:13.950+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275629919314739239019,MPPS RAMANAHALLI,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,28226200402,62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61af1d9919c32c0007df6e83,2021-12-07T08:39:13.952+05:30,5145c0a9-2143-4e25-a0d3-ff55da8639da,Andhra Pradesh,ANANTAPUR,AGALI,""
diksha,966c3be4-c125-467d-aaff-1eb1cd525923,CBSE,0126796199493140480,"","",2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275629919314739239019,MPPS RAMANAHALLI,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,28226200402,62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,started,61af1dbc19c32c0007df6ecd,2021-12-07T08:39:24.381+05:30,5145c0a9-2143-4e25-a0d3-ff55da8639da,Andhra Pradesh,ANANTAPUR,AGALI,""
diksha,966c3be4-c125-467d-aaff-1eb1cd525923,CBSE,0126796199493140480,"",2022-01-11T08:07:59.936+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,28226200402,62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61dd3aaf15edfd0007d8fdbd,2022-01-11T08:07:59.939+05:30,f34fafe8-51d5-44c1-8d5d-2b24ffe9562b,Andhra Pradesh,ANANTAPUR,AGALI,""
diksha,966c3be4-c125-467d-aaff-1eb1cd525923,State (Andhra Pradesh),0126796199493140480,"",2022-01-12T14:46:59.713+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275630293181235239015,MPPS KASAPURAM,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,28226200402,62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61dee9cdfe0015000743b5ea,2022-01-12T14:46:59.715+05:30,5d91a8e1-c9d4-4692-8e3f-4a49750bd25f,Andhra Pradesh,ANANTAPUR,AGALI,""
diksha,966c3be4-c125-467d-aaff-1eb1cd525923,State (Andhra Pradesh),0126796199493140480,"",2022-01-12T14:47:45.456+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275630293181235239015,MPPS KASAPURAM,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,28226200402,62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61dee9f2fe0015000743b604,2022-01-12T14:47:45.459+05:30,5d91a8e1-c9d4-4692-8e3f-4a49750bd25f,Andhra Pradesh,ANANTAPUR,AGALI,""
sunbird,"",State (Andhra Pradesh),0126796199493140480,"",2021-11-30T11:57:45.146+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61a6119619c32c0007df4028,2021-11-30T11:57:45.149+05:30,12a2ff1b-9b1b-481e-b4a5-98d81e40a340,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",State (Andhra Pradesh),0126796199493140480,"","",2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,started,61a6128219c32c0007df407b,2021-11-30T12:01:06.211+05:30,12a2ff1b-9b1b-481e-b4a5-98d81e40a340,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",State (Andhra Pradesh),0126796199493140480,"",2021-11-30T12:01:32.054+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61a6128319c32c0007df408f,2021-11-30T12:01:32.057+05:30,12a2ff1b-9b1b-481e-b4a5-98d81e40a340,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",State (Andhra Pradesh),0126796199493140480,"",2021-11-30T12:31:00.334+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61a6191919c32c0007df41ab,2021-11-30T12:31:00.336+05:30,e549a787-519a-4aa8-b5e7-56af40d77ee2,Andhra Pradesh,ANANTAPUR,"",""
diksha,"",State (Andhra Pradesh),0126796199493140480,"",2021-12-02T07:15:23.159+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275629884841984036726,MPPS(URDU) AMADAGUR,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61a8726519c32c0007df4767,2021-12-02T07:15:23.161+05:30,16ced020-b110-4c2f-bd13-0fe6c41ff8e6,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",CBSE,0126796199493140480,"",2022-01-10T05:21:50.544+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275630321992499239077,MPPS HANUMANNAHALLI,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61dbc24815edfd0007d8f120,2022-01-10T05:21:50.546+05:30,adfd020e-97e7-49e1-8e6e-d06b8165b2f4,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",CBSE,0126796199493140480,"",2022-01-10T05:22:57.653+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275630321992499239077,MPPS HANUMANNAHALLI,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61dbc29715edfd0007d8f13a,2022-01-10T05:22:57.656+05:30,adfd020e-97e7-49e1-8e6e-d06b8165b2f4,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",CBSE,0126796199493140480,"","",2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275630321992499239077,MPPS HANUMANNAHALLI,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,GCDO_PMRC,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,started,61dbd1a615edfd0007d8f16f,2022-01-10T06:26:46.400+05:30,adfd020e-97e7-49e1-8e6e-d06b8165b2f4,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",CBSE,0126796199493140480,"",2022-01-10T14:20:05.755+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61dc407415edfd0007d8f895,2022-01-10T14:20:05.759+05:30,184489d7-918d-407b-adcc-6c958acff142,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",CBSE,0126796199493140480,"",2022-01-10T14:22:28.328+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61dc410015edfd0007d8f8b6,2022-01-10T14:22:28.330+05:30,184489d7-918d-407b-adcc-6c958acff142,Andhra Pradesh,ANANTAPUR,"",""
diksha,"",State (Andhra Pradesh),0126796199493140480,"","",2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,started,61e6b4b0fe0015000743d9f6,2022-01-18T12:38:08.205+05:30,ac26d115-9697-4004-b2ff-4409c403262c,Andhra Pradesh,ANANTAPUR,"",""
diksha,"",State (Andhra Pradesh),0126796199493140480,"","",2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,started,61e6b4b7fe0015000743da0a,2022-01-18T12:38:15.607+05:30,ac26d115-9697-4004-b2ff-4409c403262c,Andhra Pradesh,ANANTAPUR,"",""
diksha,"",State (Andhra Pradesh),0126796199493140480,"",2022-01-19T07:48:54.161+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61e7c254fe0015000743e1ca,2022-01-19T07:48:54.163+05:30,44fdb4e4-72a9-48df-919a-dd148a1951a3,Andhra Pradesh,ANANTAPUR,"",""
sunbird,"",State (Andhra Pradesh),0126796199493140480,"",2022-02-08T11:29:24.891+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,0126796199493140480,Staging Custodian Organization,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,GCDO_PMRC,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,620253fd898c8200075cc9e2,2022-02-08T11:29:24.895+05:30,ca699278-659e-4f86-bf95-df73d4843423,Andhra Pradesh,ANANTAPUR,"",""
diksha,"","","","",2022-04-27T12:32:37.721+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,"","",SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD,61a60c1e19c32c0007df3ff6,Simple Observation-FD155,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,626937a309446e00072c61dd,2022-04-27T12:32:37.725+05:30,e4f7b578-9dc2-4283-96d5-84f44c34d119,Andhra Pradesh,ANANTAPUR,"",""
diksha,8df55ad6-7b21-41d0-a93a-efda45d34857,State (Andhra Pradesh),0126796199493140480,"",2021-12-07T09:34:26.585+05:30,2f76dcf5-e43b-4f71-a3f2-c8f19e1fce03,"",D_AP-D012,5fd098e2e049735a86b748b7,ANANTAPUR,district,01275629884841984036726,MPPS(URDU) AMADAGUR,SHIKSHALOKAM,false,PGM-FD155-testing-4.5,61a605e20f65b90007901b9c,Testing 4.5,DEO,"",62f13696-51d1-11ec-96e8-a9ffbe6dcc7f-OBSERVATION-TEMPLATE_CHILD-V2,61af1b3019c32c0007df6d89,Simple Observation-FD155 -V2,observation_with_out_rubric,bc75cc99-9205-463e-a722-5326857838f8,completed,61af2a7d19c32c0007df6f33,2021-12-07T09:34:26.588+05:30,cc80bbb7-4336-4900-9dd6-72222539c607,Andhra Pradesh,ANANTAPUR,AMADAGUR,""
